l   t4  t5  t58 t7  t15 tl
1810	3.06e12	4.93e12	6.55e12	9.11e12	2.76e13	1.35e11
1815	3.03e12	4.89e12	6.50e12	9.03e12	2.73e13	1.33e11
1820	3.01e12	4.85e12	6.44e12	8.95e12	2.70e13	1.32e11
1825	2.99e12	4.81e12	6.38e12	8.86e12	2.67e13	1.30e11
1830	2.97e12	4.77e12	6.33e12	8.78e12	2.65e13	1.28e11
1835	2.94e12	4.73e12	6.27e12	8.70e12	2.62e13	1.26e11
1840	2.92e12	4.69e12	6.22e12	8.63e12	2.59e13	1.25e11
1845	2.90e12	4.65e12	6.17e12	8.55e12	2.57e13	1.23e11
1850	2.88e12	4.62e12	6.11e12	8.47e12	2.54e13	1.21e11
1855	2.86e12	4.58e12	6.06e12	8.39e12	2.52e13	1.20e11
1860	2.84e12	4.54e12	6.01e12	8.32e12	2.49e13	1.18e11
1865	2.82e12	4.50e12	5.96e12	8.24e12	2.47e13	1.16e11
1870	2.80e12	4.47e12	5.91e12	8.17e12	2.44e13	1.15e11
1875	2.78e12	4.43e12	5.86e12	8.10e12	2.42e13	1.13e11
1880	2.76e12	4.40e12	5.81e12	8.03e12	2.39e13	1.12e11
1885	2.74e12	4.36e12	5.76e12	7.95e12	2.37e13	1.10e11
1890	2.72e12	4.33e12	5.71e12	7.88e12	2.35e13	1.09e11
1895	2.70e12	4.29e12	5.66e12	7.81e12	2.32e13	1.08e11
1900	2.68e12	4.26e12	5.61e12	7.75e12	2.30e13	1.06e11
1905	2.66e12	4.22e12	5.57e12	7.68e12	2.28e13	1.05e11
1910	2.64e12	4.19e12	5.52e12	7.61e12	2.26e13	1.03e11
1915	2.62e12	4.16e12	5.47e12	7.54e12	2.23e13	1.02e11
1920	2.60e12	4.12e12	5.43e12	7.48e12	2.21e13	1.01e11
1925	2.58e12	4.09e12	5.38e12	7.41e12	2.19e13	9.94e10
1930	2.56e12	4.06e12	5.34e12	7.35e12	2.17e13	9.81e10
1935	2.54e12	4.02e12	5.29e12	7.28e12	2.15e13	9.69e10
1940	2.53e12	3.99e12	5.25e12	7.22e12	2.13e13	9.56e10
1945	2.51e12	3.96e12	5.21e12	7.16e12	2.11e13	9.44e10
1950	2.49e12	3.93e12	5.16e12	7.10e12	2.09e13	9.32e10
1955	2.47e12	3.90e12	5.12e12	7.03e12	2.07e13	9.20e10
1960	2.45e12	3.87e12	5.08e12	6.97e12	2.05e13	9.08e10
1965	2.44e12	3.84e12	5.04e12	6.91e12	2.03e13	8.97e10
1970	2.42e12	3.81e12	5.00e12	6.86e12	2.01e13	8.86e10
1975	2.40e12	3.78e12	4.95e12	6.80e12	1.99e13	8.74e10
1980	2.38e12	3.75e12	4.91e12	6.74e12	1.97e13	8.63e10
1985	2.37e12	3.72e12	4.87e12	6.68e12	1.95e13	8.53e10
1990	2.35e12	3.69e12	4.83e12	6.62e12	1.94e13	8.42e10
1995	2.33e12	3.66e12	4.80e12	6.57e12	1.92e13	8.31e10
2000	2.32e12	3.63e12	4.76e12	6.51e12	1.90e13	8.21e10

