_RAJ2000;_DEJ2000;RAJ2000;DEJ2000;Bmag;Vmag;Seq;rad;Pkin;Pph;Psp
 50.3464986798;+19.1971033707;  50.34643406;+019.19712352; 12.826; 12.383;  47; 7.8603; 0.0000; 0.0000;0
 50.3543465923;+20.3133210546;  50.35432816;+020.31333294; 12.436; 11.406;  47; 7.1714; 0.0000; 0.0000;0
 50.3547311207;+28.3978134290;  50.35474052;+028.39781287; 12.279; 10.611;  47; 7.1271; 0.0000; 0.0000;0
 50.3594013758;+27.2914162664;  50.35935184;+027.29147669;  9.245;  8.741;  47; 6.5709; 0.0000; 0.0000;0
 50.3627379255;+26.0615780404;  50.36272575;+026.06165628; 12.272; 11.718;  47; 6.1298; 0.0000; 0.5639;1
 50.3665828263;+28.3344763786;  50.36647405;+028.33448333; 11.794; 11.133;  47; 7.0837; 0.0000; 0.0000;0
 50.3665379146;+23.4730605901;  50.36656383;+023.47308317; 13.074; 12.478;  47; 5.9683; 0.0000; 0.5895;1
 50.3679733775;+30.2140659907;  50.36760042;+030.21478371; 12.404; 11.392;  47; 8.2693; 0.0000; 0.0000;0
 50.3725597823;+24.8803406694;  50.37263472;+024.88036060; 11.483; 10.894;  47; 5.9117; 0.0000; 0.5635;1
 50.3739773190;+21.4386524469;  50.37393779;+021.43867719;  9.549;  9.152;  47; 6.5847; 0.0000; 0.0000;0
 50.3751411623;+23.3016417067;  50.37511816;+023.30165454; 11.750; 10.671;  47; 5.9892; 0.0000; 0.4417;1
 50.3775068700;+29.1851022346;  50.37749991;+029.18517537; 11.863; 11.634;  47; 7.5789; 0.0000; 0.0000;0
 50.3795410914;+24.9009407690;  50.37942399;+024.90101196; 12.506; 11.524;  47; 5.9073; 0.0000; 1.0000;1
 50.3827847613;+27.9840252860;  50.38282685;+027.98402672; 11.823; 10.867;  47; 6.8844; 0.0000; 0.0000;0
 50.3843874963;+19.8595553353;  50.38437196;+019.85955412; 13.064; 11.498;  47; 7.4135; 0.0000; 0.0000;0
 50.3883456082;+20.8061453024;  50.38829631;+020.80616166; 13.188; 11.855;  47; 6.8773; 0.0000; 0.0000;0
 50.3938625720;+17.6999262271;  50.39387018;+017.69997530; 12.048; 11.459;  47; 8.8809; 0.0000; 0.0000;0
 50.3972993889;+25.1357723218;  50.39729214;+025.13577886; 11.743; 11.313;  47; 5.9159; 0.0000; 0.0495;1
 50.3991342839;+21.7573811000;  50.39906496;+021.75743360;  9.582;  9.130;  47; 6.4274; 0.0000; 0.0000;0
 50.4048112765;+29.0091996890;  50.40479877;+029.00920088; 12.819; 12.131;  47; 7.4517; 0.0000; 0.0000;0
 50.4049172108;+26.5710694396;  50.40491246;+026.57107870; 11.186;  9.374;  47; 6.2515; 0.0000; 0.0000;1
 50.4055388649;+18.3920845876;  50.40538387;+018.39220123; 13.261; 11.695;  47; 8.3685; 0.0000; 0.0000;0
 50.4056295837;+25.0313246221;  50.40558859;+025.03133257; 11.601; 11.271;  47; 5.8964; 0.0000; 0.0176;1
 50.4148726201;+22.1900201433;  50.41487966;+022.19000556; 12.807; 12.225;  47; 6.2501; 0.0000; 0.6669;1
 50.4218974997;+28.2416961238;  50.42177787;+028.24173861; 12.737; 11.934;  47; 6.9935; 0.0000; 0.0000;0
 50.4218509380;+23.7419340367;  50.42182831;+023.74192762; 11.993; 11.389;  47; 5.8826; 0.0000; 0.5859;1
 50.4232845348;+26.0410100187;  50.42325856;+026.04102555; 12.652; 12.370;  47; 6.0727; 0.0000; 0.1897;1
 50.4249295507;+18.8261844737;  50.42484504;+018.82623063; 11.767; 11.695;  47; 8.0520; 0.0000; 0.0000;0
 50.4268332954;+20.2476793410;  50.42685915;+020.24778140; 12.216; 11.350;  47; 7.1512; 0.0000; 0.0000;0
 50.4273095426;+20.9020899246;  50.42729260;+020.90210181; 12.652; 11.199;  47; 6.7961; 0.0000; 0.0000;0
 50.4279874309;+30.1340628882;  50.42794247;+030.13406335; 12.481; 11.222;  47; 8.1776; 0.0000; 0.0000;0
 50.4287752857;+29.9145957585;  50.42881059;+029.91459938; 11.851; 11.501;  47; 8.0256; 0.0000; 0.0000;0
 50.4309221542;+30.0601810112;  50.43090918;+030.06020573; 12.457; 10.724;  47; 8.1245; 0.0000; 0.0000;0
 50.4354815298;+18.8157954932;  50.43547585;+018.81580908; 12.678; 12.337;  47; 8.0516; 0.0000; 0.0000;0
 50.4362165738;+28.3282940529;  50.43618123;+028.32832198; 11.467; 10.718;  47; 7.0310; 0.0000; 0.0000;0
 50.4515407058;+26.1909804376;  50.45155829;+026.19099208; 12.930; 12.407;  47; 6.0909; 0.0000; 0.5030;1
 50.4563214940;+25.4760321296;  50.45630814;+025.47606239; 11.238; 10.682;  47; 5.9160; 0.0000; 0.5187;1
 50.4592216796;+21.0445755431;  50.45919197;+021.04459630; 10.994; 10.136;  47; 6.6983; 0.0000; 0.0000;0
 50.4595426989;+24.1853216615;  50.45955333;+024.18533379; 12.516; 10.933;  47; 5.8162; 0.0000; 0.1895;1
 50.4621305788;+18.5203914115;  50.46209479;+018.52039304; 11.287; 10.484;  47; 8.2384; 0.0000; 0.0000;0
 50.4631130137;+18.5198550704;  50.46303916;+018.51987206; 11.412; 10.699;  47; 8.2381; 0.0000; 0.0000;0
 50.4642059128;+18.1655823021;  50.46416547;+018.16561825; 12.886; 12.058;  47; 8.4910; 0.0000; 0.0000;0
 50.4703031008;+19.6313500399;  50.47033479;+019.63136071; 12.077; 11.622;  47; 7.4890; 0.0000; 0.0000;0
 50.4715541219;+26.5342786835;  50.47154244;+026.53430418; 12.877; 12.233;  47; 6.1839; 0.0000; 0.6551;1
 50.4736389541;+19.8026160032;  50.47362860;+019.80268209; 12.924; 12.546;  47; 7.3798; 0.0000; 0.0000;0
 50.4772433863;+24.1325529349;  50.47725241;+024.13257673; 12.293; 11.388;  47; 5.8021; 0.0000; 1.0000;1
 50.4777298781;+25.5702884184;  50.47757575;+025.57037079; 12.536; 12.234;  47; 5.9153; 0.0000; 0.1824;1
 50.4781659766;+24.3982504882;  50.47817204;+024.39824920; 10.664; 10.177;  47; 5.7958; 0.0000; 0.3697;1
 50.4827862107;+26.0997673925;  50.48279668;+026.09975908; 10.420;  9.343;  47; 6.0382; 0.0000; 0.0000;1
 50.4830705556;+23.0257978889;  50.48304253;+023.02574150; 12.479; 11.711;  47; 5.9474; 0.0000; 0.9451;1
 50.4893311059;+20.1903359297;  50.48935620;+020.19036952; 10.983; 10.485;  47; 7.1353; 0.0000; 0.0000;0
 50.4932442381;+23.7291448514;  50.49347737;+023.72932673; 11.583; 10.880;  47; 5.8185; 0.0000; 0.9832;1
 50.4957721314;+19.4196085017;  50.49573051;+019.41964846; 11.440; 10.781;  47; 7.6051; 0.0000; 0.0000;0
 50.4958024644;+23.8739652519;  50.49581249;+023.87397862; 11.343; 11.208;  47; 5.8020; 0.0000; 0.0000;1
 50.4983939313;+25.1484750765;  50.49841611;+025.14848633; 11.645; 10.825;  47; 5.8274; 0.0000; 1.0000;1
 50.5025217674;+25.4508794760;  50.50250454;+025.45089841; 12.246; 11.672;  47; 5.8708; 0.0000; 0.5873;1
 50.5045845085;+21.4934442768;  50.50461306;+021.49344819; 11.543; 10.937;  47; 6.4493; 0.0000; 0.0000;0
 50.5118282663;+28.3897230756;  50.51181075;+028.38975302; 11.953; 11.678;  47; 7.0125; 0.0000; 0.0000;0
 50.5241401805;+29.5724670729;  50.52417100;+029.57248100; 12.182; 11.444;  47; 7.7367; 0.0000; 0.0000;0
 50.5303857141;+22.5669240712;  50.53040277;+022.56693304; 11.850; 11.238;  47; 6.0255; 0.0000; 0.6431;1
 50.5316323852;+27.3616068644;  50.53162418;+027.36160492; 11.575; 11.004;  47; 6.4690; 0.0000; 0.0000;0
 50.5355681950;+28.6720501415;  50.53560720;+028.67210602;  9.825;  9.272;  47; 7.1602; 0.0000; 0.0000;0
 50.5375936203;+27.8468272435;  50.53756998;+027.84686149; 13.076; 11.966;  47; 6.7003; 0.0000; 0.0000;0
 50.5418696878;+19.8086543260;  50.54188617;+019.80867326; 12.987; 11.754;  47; 7.3241; 0.0000; 0.0000;0
 50.5421174215;+17.7312194728;  50.54209665;+017.73123532; 11.023; 10.023;  47; 8.7604; 0.0000; 0.0000;0
 50.5421494662;+30.4271938868;  50.54210259;+030.42723105; 11.733; 11.076;  47; 8.3201; 0.0000; 0.0000;0
 50.5435750912;+24.7515018721;  50.54357841;+024.75151332; 11.075;  9.692;  47; 5.7482; 0.0000; 0.0000;1
 50.5444932154;+20.5738715793;  50.54456341;+020.57389518; 10.862; 10.304;  47; 6.8744; 0.0000; 0.0000;0
 50.5481153342;+25.3766171344;  50.54813091;+025.37661519; 12.666; 12.271;  47; 5.8176; 0.0000; 0.3308;1
 50.5488062826;+19.8269896656;  50.54879463;+019.82696536; 13.096; 12.004;  47; 7.3076; 0.0000; 0.0000;0
 50.5495583892;+27.6075513122;  50.54954371;+027.60757659;  6.651;  5.540;  47; 6.5716; 0.0000; 0.0000;0
 50.5498519023;+24.9378840492;  50.54986635;+024.93787457; 12.865; 12.476;  47; 5.7575; 0.0000; 0.2368;1
 50.5548581711;+23.3850122397;  50.55483696;+023.38499158; 12.702; 11.719;  47; 5.8110; 0.0000; 1.0000;1
 50.5566831870;+25.4981447353;  50.55673511;+025.49818027;  9.598;  9.118;  47; 5.8319; 0.0000; 1.0000;1
 50.5627581547;+28.8111462154;  50.56274429;+028.81116758; 12.855; 11.069;  47; 7.2257; 0.0000; 0.0000;0
 50.5629459315;+20.6127596757;  50.56295367;+020.61282445; 10.588;  9.928;  47; 6.8384; 0.0000; 0.0000;0
 50.5633896549;+28.0896231876;  50.56339652;+028.08963483; 12.371; 10.862;  47; 6.8096; 0.0000; 0.0000;0
 50.5678267299;+27.3277808854;  50.56784175;+027.32780225; 12.828; 11.262;  47; 6.4257; 0.0000; 0.0000;0
 50.5708787833;+30.5823541507;  50.57085959;+030.58237430; 12.362; 11.932;  47; 8.4169; 0.0000; 0.0000;0
 50.5726430422;+25.5324133178;  50.57257950;+025.53246504;  9.997;  9.410;  47; 5.8247; 0.0000; 1.0000;1
 50.5770129208;+20.1344227971;  50.57697717;+020.13443687; 12.427; 11.463;  47; 7.0998; 0.0000; 0.0000;0
 50.5771823294;+29.1767574061;  50.57716423;+029.17675692; 12.056; 12.137;  47; 7.4448; 0.0000; 0.0000;0
 50.5864057704;+20.6946557843;  50.58641648;+020.69470301; 11.027; 10.423;  47; 6.7751; 0.0000; 0.0000;0
 50.5897059834;+23.3092283378;  50.58965707;+023.30929231; 11.367; 10.827;  47; 5.7926; 0.0000; 0.2976;1
 50.5902100279;+20.2520691322;  50.59016982;+020.25211366; 11.035; 10.581;  47; 7.0204; 0.0000; 0.0000;0
 50.5924906650;+25.7522883836;  50.59239411;+025.75237321; 11.801; 11.180;  47; 5.8548; 0.0000; 0.7392;1
 50.5925774060;+23.7817944604;  50.59254668;+023.78184645; 12.042; 10.733;  47; 5.7224; 0.0000; 0.1758;1
 50.5954706285;+28.9337660912;  50.59550115;+028.93381881; 13.578; 11.663;  47; 7.2796; 0.0000; 0.0000;0
 50.5965805952;+24.2807513737;  50.59656441;+024.28076428; 10.683; 10.144;  47; 5.6889; 0.0000; 0.8119;1
 50.5999939342;+22.8891123856;  50.59987281;+022.88923316; 12.866; 11.852;  47; 5.8745; 0.0000; 1.0000;1
 50.6003000427;+28.7777372607;  50.60029641;+028.77783791; 10.292;  9.859;  47; 7.1804; 0.0000; 0.0000;0
 50.6020590492;+26.9438947200;  50.60202006;+026.94392447; 10.158;  9.858;  47; 6.2328; 0.0000; 0.0000;1
 50.6021421399;+28.3559052854;  50.60215026;+028.35589165; 10.869; 10.475;  47; 6.9302; 0.0000; 0.0000;0
 50.6082949282;+21.4958247165;  50.60826356;+021.49584122; 12.446; 12.033;  47; 6.3602; 0.0000; 0.3208;1
 50.6087853965;+30.5021951392;  50.60873563;+030.50225566; 10.541; 10.061;  47; 8.3374; 0.0000; 0.0000;0
 50.6119846192;+27.6746233337;  50.61204568;+027.67463449; 11.212; 10.505;  47; 6.5580; 0.0000; 0.0000;0
 50.6139851990;+20.5921277093;  50.61399397;+020.59214956; 11.980; 11.712;  47; 6.8088; 0.0000; 0.0000;0
 50.6150857312;+29.2970985378;  50.61509825;+029.29709076; 12.795; 12.245;  47; 7.4984; 0.0000; 0.0000;0
 50.6172378711;+27.1560514382;  50.61664578;+027.15620962; 12.460; 11.019;  47; 6.3112; 0.0000; 0.0000;1
 50.6216069978;+24.3593795547;  50.62158901;+024.35937727; 12.215; 10.504;  47; 5.6653; 0.0000; 0.0161;1
 50.6218616007;+18.5237945153;  50.62188929;+018.52381605; 11.836; 11.019;  47; 8.1255; 0.0000; 0.0000;0
 50.6218749163;+18.5243292333;  50.62190055;+018.52430590; 11.163; 10.372;  47; 8.1251; 0.0000; 0.0000;0
 50.6243650133;+29.4209603162;  50.62437531;+029.42097366; 12.399; 11.467;  47; 7.5740; 0.0000; 0.0000;0
 50.6258159569;+29.6581259612;  50.62582880;+029.65813493; 12.433; 11.529;  47; 7.7321; 0.0000; 0.0000;0
 50.6275692416;+21.1068974976;  50.62760011;+021.10694239; 11.210; 10.386;  47; 6.5279; 0.0000; 0.0000;0
 50.6280999853;+29.0769081517;  50.62806773;+029.07690086; 13.235; 11.668;  47; 7.3483; 0.0000; 0.0000;0
 50.6286547704;+24.1198740844;  50.62859352;+024.11986339; 12.094; 11.413;  47; 5.6645; 0.0000; 0.8333;1
 50.6314892085;+28.8888612475;  50.63146242;+028.88889406; 11.454; 10.718;  47; 7.2280; 0.0000; 0.0000;0
 50.6316865138;+22.8099432164;  50.63170051;+022.80994239; 10.152;  8.633;  47; 5.8663; 0.0000; 0.0000;1
 50.6329243645;+24.5820630594;  50.63290427;+024.58208474;  9.982;  9.563;  47; 5.6589; 0.0000; 0.2623;1
 50.6357286272;+17.7253517862;  50.63562658;+017.72542463;  9.716;  8.837;  47; 8.7040; 0.0000; 0.0000;0
 50.6409244416;+20.8075192726;  50.64093141;+020.80755279; 11.983; 10.764;  47; 6.6706; 0.0000; 0.0000;0
 50.6421384141;+22.6785648774;  50.64208623;+022.67865211; 12.497; 11.581;  47; 5.8931; 0.0199; 1.0000;1
 50.6458450049;+20.1391595994;  50.64586701;+020.13921103; 10.936;  9.786;  47; 7.0435; 0.0000; 0.0000;0
 50.6504464819;+24.8746349596;  50.65044212;+024.87464422;  9.950;  8.274;  47; 5.6613; 0.0000; 0.0000;1
 50.6569443724;+25.0579945510;  50.65698728;+025.05801786; 12.052; 11.488;  47; 5.6746; 0.0000; 0.4845;1
 50.6593235558;+18.7266278807;  50.65932507;+018.72663403; 11.443; 11.125;  47; 7.9559; 0.0000; 0.0000;0
 50.6595317437;+21.0458325384;  50.65942052;+021.04610741; 13.004; 11.705;  47; 6.5321; 0.0000; 0.0000;0
 50.6612636982;+29.3324326197;  50.66130510;+029.33254146; 12.895; 11.823;  47; 7.4926; 0.0000; 0.0000;0
 50.6703526344;+22.3022370299;  50.67035337;+022.30223895; 12.787; 11.288;  47; 5.9862; 0.0000; 0.5614;1
 50.6714547093;+23.1551453799;  50.67145178;+023.15514730; 12.217; 11.146;  47; 5.7486; 0.0000; 0.9045;1
 50.6730383965;+17.9558441361;  50.67299954;+017.95586990; 11.064; 10.544;  47; 8.5064; 0.0000; 0.0000;0
 50.6883573416;+20.7421176233;  50.68848527;+020.74215379;       ;  8.500;  47; 6.6671; 0.0000; 0.0000;0
 50.6885109268;+20.7420677909;  50.68863399;+020.74210510;  6.338;  5.078;  47; 6.6670; 0.0000; 0.0000;0
 50.6913953901;+24.7713147700;  50.69129951;+024.77143727; 11.220; 10.518;  47; 5.6163; 0.0000; 1.0000;1
 50.6932387489;+18.3162182790;  50.69317805;+018.31630697; 11.963; 11.365;  47; 8.2267; 0.0000; 0.0000;0
 50.6971378524;+28.5903497149;  50.69712983;+028.59037351; 13.285; 12.389;  47; 7.0022; 0.0000; 0.0000;0
 50.7004096338;+30.2006161583;  50.70041748;+030.20068470; 11.472; 10.714;  47; 8.0675; 0.0000; 0.0000;0
 50.7054665147;+19.6335514306;  50.70526959;+019.63361533; 12.577; 11.790;  47; 7.3116; 0.0000; 0.0000;0
 50.7073394151;+18.0244790660;  50.70730335;+018.02449800; 12.197; 11.460;  47; 8.4326; 0.0000; 0.0000;0
 50.7127129471;+23.6238959854;  50.71261331;+023.62395410; 11.073; 10.459;  47; 5.6312; 0.0000; 0.9455;1
 50.7136920325;+21.2878431350;  50.71361279;+021.28786151; 11.884; 11.250;  47; 6.3682; 0.0000; 0.7451;1
 50.7159396783;+29.8184184223;  50.71584258;+029.81845928;  8.822;  8.544;  47; 7.7883; 0.0000; 0.0000;0
 50.7172880958;+21.7133235853;  50.71729686;+021.71335387;  9.403;  8.828;  47; 6.1722; 0.0000; 0.4563;1
 50.7191897056;+29.8178389276;  50.71912214;+029.81788207;  9.100;  8.709;  47; 7.7860; 0.0000; 0.0000;0
 50.7191471358;+29.1349005285;  50.71912404;+029.13493040; 13.210; 11.604;  47; 7.3272; 0.0000; 0.0000;0
 50.7194448172;+27.2444379093;  50.71944561;+027.24445101; 12.358; 11.835;  47; 6.2709; 0.0000; 0.4807;1
 50.7211139307;+19.2281384549;  50.72112675;+019.22817975; 12.778; 11.399;  47; 7.5667; 0.0000; 0.0000;0
 50.7250698726;+30.1506270699;  50.72508811;+030.15062899; 12.096; 10.869;  47; 8.0176; 0.0000; 0.0000;0
 50.7287832599;+27.4916555551;  50.72877504;+027.49167376; 12.306; 11.398;  47; 6.3804; 0.0000; 1.0000;1
 50.7317943953;+24.9609101657;  50.73179091;+024.96093469; 12.664; 11.052;  47; 5.5967; 0.0000; 0.1664;1
 50.7334220361;+20.8824597319;  50.73341457;+020.88243985; 11.581;  9.995;  47; 6.5560; 0.0000; 0.0000;0
 50.7374009064;+27.3687859089;  50.73740695;+027.36880302; 10.883; 10.328;  47; 6.3149; 0.0000; 0.7292;1
 50.7411820235;+26.6390749510;  50.74117813;+026.63910876;  9.407;  8.898;  47; 6.0013; 0.0000; 1.0000;1
 50.7416921388;+24.5942766071;  50.74168011;+024.59428193; 12.503; 11.817;  47; 5.5608; 0.0000; 0.8056;1
 50.7447405922;+27.6867936644;  50.74471254;+027.68681797;  8.798;  8.454;  47; 6.4658; 0.0000; 0.0000;0
 50.7482364802;+24.7874350350;  50.74824872;+024.78742891; 12.165; 10.607;  47; 5.5661; 0.0000; 0.0285;1
 50.7513024494;+26.0797125912;  50.75127377;+026.07975656; 12.952; 12.352;  47; 5.8051; 0.0000; 0.6451;1
 50.7552585457;+23.0997401306;  50.75526299;+023.09973770; 11.695; 11.291;  47; 5.6846; 0.0000; 0.0283;1
 50.7565253609;+29.4962013976;  50.75652645;+029.49620429; 12.979; 11.413;  47; 7.5428; 0.0000; 0.0000;0
 50.7669162649;+25.1547879074;  50.76691170;+025.15480514; 11.822; 11.146;  47; 5.5892; 0.0000; 0.8283;1
 50.7705217512;+26.9009373169;  50.77053606;+026.90098306;  7.397;  7.210;  47; 6.0814; 0.0000; 1.0000;1
 50.7758648907;+29.2022721297;  50.77586322;+029.20226022; 12.075; 11.530;  47; 7.3351; 0.0000; 0.0000;0
 50.7780917301;+20.1972429712;  50.77805265;+020.19725894; 11.553; 10.985;  47; 6.9066; 0.0000; 0.0000;0
 50.7788789287;+21.7127836104;  50.77887446;+021.71279185; 12.852; 11.654;  47; 6.1198; 0.0000; 0.9566;1
 50.7802439789;+24.1963573492;  50.78018946;+024.19650362; 10.640; 10.057;  47; 5.5234; 0.0000; 1.0000;1
 50.7802911712;+29.9749798862;  50.78025708;+029.97503523; 10.960; 10.588;  47; 7.8607; 0.0000; 0.0000;0
 50.7803005111;+28.4429858522;  50.78028669;+028.44296738; 13.016; 11.904;  47; 6.8580; 0.0000; 0.0000;0
 50.7808051604;+19.9474592689;  50.78081028;+019.94743788; 12.829; 12.265;  47; 7.0567; 0.0000; 0.0000;0
 50.7853033718;+19.2601029071;  50.78529279;+019.26013448; 12.604; 11.606;  47; 7.4990; 0.0000; 0.0000;0
 50.7871022612;+24.6900658510;  50.78704328;+024.69009441; 10.793; 10.150;  47; 5.5246; 0.0000; 1.0000;1
 50.7874676738;+25.8663174354;  50.78748656;+025.86632130; 12.070; 11.582;  47; 5.7150; 0.0000; 0.3326;1
 50.7887590276;+25.4278883300;  50.78874288;+025.42788833; 12.672; 12.020;  47; 5.6150; 0.0000; 0.7551;1
 50.7893301646;+27.4266906881;  50.78914451;+027.42677865; 11.722; 11.472;  47; 6.3033; 0.0000; 0.0040;1
 50.7921646207;+19.6158565737;  50.79218934;+019.61591148; 11.792; 11.364;  47; 7.2586; 0.0000; 0.0000;0
 50.7944999802;+18.9214958003;  50.79450201;+018.92152171; 11.056;  9.829;  47; 7.7250; 0.0000; 0.0000;0
 50.7950021935;+18.7603965129;  50.79497522;+018.76040694; 12.368; 11.622;  47; 7.8380; 0.0000; 0.0000;0
 50.7970762864;+21.5680171821;  50.79709915;+021.56801288;  9.840;  9.263;  47; 6.1679; 0.0000; 1.0000;1
 50.8009249487;+20.3002193964;  50.80085547;+020.30015207; 11.700; 10.871;  47; 6.8279; 0.0000; 0.0000;0
 50.8036136983;+18.6104730671;  50.80360087;+018.61050814; 11.282; 10.763;  47; 7.9390; 0.0000; 0.0000;0
 50.8060280148;+25.5780842140;  50.80604698;+025.57809853; 11.568;  9.924;  47; 5.6302; 0.0000; 0.0000;1
 50.8062360026;+23.7714815246;  50.80623706;+023.77148816; 11.451; 11.254;  47; 5.5283; 0.0000; 0.0018;1
 50.8064279778;+24.1909742981;  50.80645246;+024.19100993; 11.382; 10.530;  47; 5.4996; 0.0000; 0.9952;1
 50.8065871292;+24.1986425319;  50.80659507;+024.19866815; 11.187; 10.210;  47; 5.4993; 0.0000; 0.2581;1
 50.8071753391;+22.4438090223;  50.80708304;+022.44391638; 11.805; 11.266;  47; 5.8180; 0.0000; 0.4693;1
 50.8088142985;+29.3825576786;  50.80880945;+029.38260138;  9.611;  9.172;  47; 7.4342; 0.0000; 0.0000;0
 50.8124329681;+19.1067816537;  50.81242342;+019.10679281; 13.340; 11.951;  47; 7.5840; 0.0000; 0.0000;0
 50.8148698173;+25.3415290187;  50.81490018;+025.34155330; 12.296; 11.404;  47; 5.5763; 0.0000; 1.0000;1
 50.8191562285;+30.4380163792;  50.81909723;+030.43806465; 12.274; 11.676;  47; 8.1744; 0.0000; 0.0000;0
 50.8203167667;+29.3813429986;  50.82032427;+029.38132720; 13.011; 12.174;  47; 7.4263; 0.0000; 0.0000;0
 50.8260061818;+17.7881980499;  50.82595562;+017.78822622; 12.625; 12.183;  47; 8.5340; 0.0000; 0.0000;0
 50.8263477684;+23.2159390390;  50.82613579;+023.21587356; 10.281;  9.630;  47; 5.5958; 0.0000; 1.0000;1
 50.8286462190;+27.9029478340;  50.82860964;+027.90297090; 12.421; 11.415;  47; 6.5182; 0.0000; 0.0000;0
 50.8304253292;+20.9705429608;  50.83046997;+020.97056119;  8.178;  7.343;  47; 6.4308; 0.0000; 0.0000;0
 50.8307270688;+20.9704658860;  50.83076945;+020.97048482;  9.093;  8.702;  47; 6.4306; 0.0000; 0.0000;0
 50.8314157812;+21.8319910205;  50.83135867;+021.83194484; 12.786; 11.734;  47; 6.0245; 0.0000; 1.0000;1
 50.8397335331;+21.5057165633;  50.83973625;+021.50573348; 11.258; 10.689;  47; 6.1601; 0.0000; 0.5728;1
 50.8408480502;+24.1289245162;  50.84083393;+024.12894661; 11.659; 11.325;  47; 5.4705; 0.0000; 0.0146;1
 50.8437136497;+28.8489729524;  50.84369978;+028.84897706; 12.753; 10.945;  47; 7.0641; 0.0000; 0.0000;0
 50.8475199671;+24.0611851727;  50.84741812;+024.06132177; 11.338; 10.637;  47; 5.4676; 0.0000; 1.0000;1
 50.8512858931;+28.7225793493;  50.85128229;+028.72260995; 12.610; 11.219;  47; 6.9800; 0.0000; 0.0000;0
 50.8581955713;+19.7374143504;  50.85817058;+019.73746984; 11.193; 10.502;  47; 7.1313; 0.0000; 0.0000;0
 50.8610340064;+28.3800295192;  50.86098538;+028.38001129; 12.680; 11.647;  47; 6.7656; 0.0000; 0.0000;0
 50.8615213099;+30.3737783740;  50.86163445;+030.37384694; 11.325; 10.612;  47; 8.1036; 0.0000; 0.0000;0
 50.8669274682;+29.1664005627;  50.86667445;+029.16648974; 11.818; 11.128;  47; 7.2545; 0.0000; 0.0000;0
 50.8671423856;+25.2392433815;  50.86721384;+025.23926426; 12.310; 11.445;  47; 5.5129; 0.0000; 1.0000;1
 50.8722345390;+26.8474758448;  50.87206292;+026.84753464; 11.928; 11.105;  47; 5.9786; 0.0000; 1.0000;1
 50.8741134883;+25.1956100958;  50.87408356;+025.19562570; 12.090; 10.752;  47; 5.5000; 0.0000; 0.1866;1
 50.8748575719;+30.4390674737;  50.87484506;+030.43909613;  8.663;  8.379;  47; 8.1447; 0.0000; 0.0000;0
 50.8755199161;+20.1454933532;  50.87552556;+020.14552444; 12.133; 11.084;  47; 6.8629; 0.0000; 0.0000;0
 50.8770935453;+26.4533045399;  50.87710302;+026.45330646; 12.794; 12.035;  47; 5.8221; 0.0000; 0.8803;1
 50.8778839755;+26.7314777806;  50.87788569;+026.73149110; 11.321; 10.679;  47; 5.9268; 0.0000; 0.9096;1
 50.8846453477;+25.8994074712;  50.88452268;+025.89947244; 10.168;  9.737;  47; 5.6409; 0.0000; 0.3134;1
 50.8858624534;+27.4019277000;  50.88583978;+027.40196620;  8.460;  8.268;  47; 6.2183; 0.0000; 0.0000;1
 50.8911208254;+18.1455822251;  50.89111262;+018.14560043; 12.562; 11.553;  47; 8.2217; 0.0000; 0.0000;0
 50.8955860062;+30.5452898004;  50.89546888;+030.54535929; 12.214; 11.477;  47; 8.2129; 0.0000; 0.0000;0
 50.8962758723;+28.4022191493;  50.89618193;+028.40224100; 12.806; 12.024;  47; 6.7548; 0.0000; 0.0000;0
 50.9032841423;+29.4414998701;  50.90328858;+029.44158370; 12.838; 11.853;  47; 7.4164; 0.0000; 0.0000;0
 50.9034121958;+19.3507350766;  50.90329671;+019.35064991; 11.007; 10.359;  47; 7.3531; 0.0000; 0.0000;0
 50.9033915935;+21.0076751368;  50.90331046;+021.00767205; 11.489; 10.783;  47; 6.3521; 0.0000; 0.9995;1
 50.9047707035;+27.0786498514;  50.90475801;+027.07864290; 11.439; 10.333;  47; 6.0526; 0.0000; 0.0758;1
 50.9146837079;+19.1476768864;  50.91467108;+019.14768656; 11.596;  9.806;  47; 7.4835; 0.0000; 0.0000;0
 50.9148124266;+18.5557559022;  50.91481176;+018.55577943;  9.871;  8.929;  47; 7.9032; 0.0000; 0.0000;0
